country,iso,year,age_group,sex,education,score
Russian Federation,643,2005,60-64,Male,Upper secondary,294.54
Singapore,702,2005,15-19,Male,Upper secondary,257.3032651
Singapore,702,2005,20-24,Male,Upper secondary,258.1383998
Singapore,702,2005,25-29,Male,Upper secondary,237.6910929
Singapore,702,2005,30-34,Male,Upper secondary,248.5365177
Singapore,702,2005,35-39,Male,Upper secondary,241.7961893
Singapore,702,2005,40-44,Male,Upper secondary,225.577237
Singapore,702,2005,45-49,Male,Upper secondary,231.648307
Singapore,702,2005,50-54,Male,Upper secondary,229.9777778
Singapore,702,2005,55-59,Male,Upper secondary,227.0370095
Singapore,702,2005,60-64,Male,Upper secondary,224.08
Slovakia,703,2005,15-19,Male,Upper secondary,273.9057113
Slovakia,703,2005,20-24,Male,Upper secondary,276.6081326
Slovakia,703,2005,25-29,Male,Upper secondary,283.7252164
Slovakia,703,2005,30-34,Male,Upper secondary,276.5507203
Slovakia,703,2005,35-39,Male,Upper secondary,279.6501428
Slovakia,703,2005,40-44,Male,Upper secondary,275.0077732
Slovakia,703,2005,45-49,Male,Upper secondary,271.2402639
Slovakia,703,2005,50-54,Male,Upper secondary,275.3821731
Slovakia,703,2005,55-59,Male,Upper secondary,271.8608104
Slovakia,703,2005,60-64,Male,Upper secondary,268.32
Slovenia,705,2005,15-19,Male,Upper secondary,264.9956329
Slovenia,705,2005,20-24,Male,Upper secondary,259.9395968
Slovenia,705,2005,25-29,Male,Upper secondary,259.2210832
Slovenia,705,2005,30-34,Male,Upper secondary,258.7253346
Slovenia,705,2005,35-39,Male,Upper secondary,253.2498534
Slovenia,705,2005,40-44,Male,Upper secondary,247.1220483
Slovenia,705,2005,45-49,Male,Upper secondary,234.7537595
Slovenia,705,2005,50-54,Male,Upper secondary,244.3257309
Slovenia,705,2005,55-59,Male,Upper secondary,241.2014927
Slovenia,705,2005,60-64,Male,Upper secondary,238.06
Spain,724,2005,15-19,Male,Upper secondary,263.7878222
Spain,724,2005,20-24,Male,Upper secondary,262.9648117
Spain,724,2005,25-29,Male,Upper secondary,270.7170967
Spain,724,2005,30-34,Male,Upper secondary,263.6885999
Spain,724,2005,35-39,Male,Upper secondary,259.1391487
Spain,724,2005,40-44,Male,Upper secondary,265.4708757
Spain,724,2005,45-49,Male,Upper secondary,261.4729497
Spain,724,2005,50-54,Male,Upper secondary,253.788401
Spain,724,2005,55-59,Male,Upper secondary,250.5431619
Spain,724,2005,60-64,Male,Upper secondary,247.28
Sweden,752,2005,15-19,Male,Upper secondary,279.9051641
Sweden,752,2005,20-24,Male,Upper secondary,285.0269872
Sweden,752,2005,25-29,Male,Upper secondary,286.2086757
Sweden,752,2005,30-34,Male,Upper secondary,278.6490113
Sweden,752,2005,35-39,Male,Upper secondary,275.9744102
Sweden,752,2005,40-44,Male,Upper secondary,274.6606056
Sweden,752,2005,45-49,Male,Upper secondary,275.3296221
Sweden,752,2005,50-54,Male,Upper secondary,269.2139901
Sweden,752,2005,55-59,Male,Upper secondary,265.7715011
Sweden,752,2005,60-64,Male,Upper secondary,262.31
Turkey,792,2005,15-19,Male,Upper secondary,237.1169874
Turkey,792,2005,20-24,Male,Upper secondary,247.2814609
Turkey,792,2005,25-29,Male,Upper secondary,243.559267
Turkey,792,2005,30-34,Male,Upper secondary,245.8632142
Turkey,792,2005,35-39,Male,Upper secondary,248.6907264
Turkey,792,2005,40-44,Male,Upper secondary,239.1678265
Turkey,792,2005,45-49,Male,Upper secondary,252.033604
Turkey,792,2005,50-54,Male,Upper secondary,237.4596503
Turkey,792,2005,55-59,Male,Upper secondary,234.42321
Turkey,792,2005,60-64,Male,Upper secondary,231.37
Ukraine,804,2005,15-19,Male,Upper secondary,244.2360698
Ukraine,804,2005,20-24,Male,Upper secondary,249.2441238
Ukraine,804,2005,25-29,Male,Upper secondary,279.5938048
Ukraine,804,2005,30-34,Male,Upper secondary,274.4458879
Ukraine,804,2005,35-39,Male,Upper secondary,239.2992835
Ukraine,804,2005,40-44,Male,Upper secondary,255.6930017
Ukraine,804,2005,45-49,Male,Upper secondary,247.5799433
Ukraine,804,2005,50-54,Male,Upper secondary,269.9782223
Ukraine,804,2005,55-59,Male,Upper secondary,266.525961
Ukraine,804,2005,60-64,Male,Upper secondary,263.0546335
United Kingdom of Great Britain and Northern Ireland,826,2005,15-19,Male,Upper secondary,273.5592083
United Kingdom of Great Britain and Northern Ireland,826,2005,20-24,Male,Upper secondary,280.7877058
United Kingdom of Great Britain and Northern Ireland,826,2005,25-29,Male,Upper secondary,277.5766517
United Kingdom of Great Britain and Northern Ireland,826,2005,30-34,Male,Upper secondary,272.9493266
United Kingdom of Great Britain and Northern Ireland,826,2005,35-39,Male,Upper secondary,278.1168952
United Kingdom of Great Britain and Northern Ireland,826,2005,40-44,Male,Upper secondary,283.8197031
United Kingdom of Great Britain and Northern Ireland,826,2005,45-49,Male,Upper secondary,264.3426747
United Kingdom of Great Britain and Northern Ireland,826,2005,50-54,Male,Upper secondary,280.2469297
United Kingdom of Great Britain and Northern Ireland,826,2005,55-59,Male,Upper secondary,276.6633605
United Kingdom of Great Britain and Northern Ireland,826,2005,60-64,Male,Upper secondary,273.06
United States of America,840,2005,15-19,Male,Upper secondary,260.4514929
United States of America,840,2005,20-24,Male,Upper secondary,251.7098182
United States of America,840,2005,25-29,Male,Upper secondary,260.7031477
United States of America,840,2005,30-34,Male,Upper secondary,259.4113144
United States of America,840,2005,35-39,Male,Upper secondary,250.9652129
United States of America,840,2005,40-44,Male,Upper secondary,263.7350378
United States of America,840,2005,45-49,Male,Upper secondary,267.0791626
United States of America,840,2005,50-54,Male,Upper secondary,263.5794935
United States of America,840,2005,55-59,Male,Upper secondary,260.2090538
United States of America,840,2005,60-64,Male,Upper secondary,256.82
Viet Nam,704,2005,15-19,Male,Upper secondary,208.1600049
Viet Nam,704,2005,20-24,Male,Upper secondary,208.0707342
Viet Nam,704,2005,25-29,Male,Upper secondary,190.3375637
Viet Nam,704,2005,30-34,Male,Upper secondary,204.0699654
Viet Nam,704,2005,35-39,Male,Upper secondary,196.9346153
Viet Nam,704,2005,40-44,Male,Upper secondary,196.9418108
Viet Nam,704,2005,45-49,Male,Upper secondary,194.693166
Viet Nam,704,2005,50-54,Male,Upper secondary,193.6116208
Viet Nam,704,2005,55-59,Male,Upper secondary,191.1358733
Viet Nam,704,2005,60-64,Male,Upper secondary,188.6464527
Armenia,51,2005,15-19,Female,Upper secondary,243.9722648
Armenia,51,2005,20-24,Female,Upper secondary,244.8884312
Armenia,51,2005,25-29,Female,Upper secondary,252.030148
Armenia,51,2005,30-34,Female,Upper secondary,246.5358186
Armenia,51,2005,35-39,Female,Upper secondary,244.3644276
Armenia,51,2005,40-44,Female,Upper secondary,242.1975686
Armenia,51,2005,45-49,Female,Upper secondary,243.644651
Armenia,51,2005,50-54,Female,Upper secondary,239.0461035
Armenia,51,2005,55-59,Female,Upper secondary,235.9893768
Armenia,51,2005,60-64,Female,Upper secondary,232.9157685
Austria,40,2005,15-19,Female,Upper secondary,271.371289
Austria,40,2005,20-24,Female,Upper secondary,262.2483134
Austria,40,2005,25-29,Female,Upper secondary,268.1735536
Austria,40,2005,30-34,Female,Upper secondary,266.6948053
Austria,40,2005,35-39,Female,Upper secondary,269.7703422
Austria,40,2005,40-44,Female,Upper secondary,267.941892
Austria,40,2005,45-49,Female,Upper secondary,256.6046661
Austria,40,2005,50-54,Female,Upper secondary,255.5741977
Austria,40,2005,55-59,Female,Upper secondary,252.3061233
Austria,40,2005,60-64,Female,Upper secondary,249.02
Belgium,56,2005,15-19,Female,Upper secondary,259.6396857
Belgium,56,2005,20-24,Female,Upper secondary,272.5877813
Belgium,56,2005,25-29,Female,Upper secondary,263.6672766
Belgium,56,2005,30-34,Female,Upper secondary,271.4159601
Belgium,56,2005,35-39,Female,Upper secondary,264.0536641
Belgium,56,2005,40-44,Female,Upper secondary,260.1101999
Belgium,56,2005,45-49,Female,Upper secondary,266.4949685
Belgium,56,2005,50-54,Female,Upper secondary,257.0828881
Belgium,56,2005,55-59,Female,Upper secondary,253.7955218
Belgium,56,2005,60-64,Female,Upper secondary,250.49
Bolivia (Plurinational State of),68,2005,15-19,Female,Upper secondary,120.1566515
Bolivia (Plurinational State of),68,2005,20-24,Female,Upper secondary,140.3510232
Bolivia (Plurinational State of),68,2005,25-29,Female,Upper secondary,171.951355
Bolivia (Plurinational State of),68,2005,30-34,Female,Upper secondary,166.1010703
Bolivia (Plurinational State of),68,2005,35-39,Female,Upper secondary,153.7016141
Bolivia (Plurinational State of),68,2005,40-44,Female,Upper secondary,188.495886
Bolivia (Plurinational State of),68,2005,45-49,Female,Upper secondary,89.87033074
Bolivia (Plurinational State of),68,2005,50-54,Female,Upper secondary,95.71607562
Bolivia (Plurinational State of),68,2005,55-59,Female,Upper secondary,94.49213651
Bolivia (Plurinational State of),68,2005,60-64,Female,Upper secondary,93.26143783
Canada,124,2005,15-19,Female,Upper secondary,270.1832785
Canada,124,2005,20-24,Female,Upper secondary,263.7211154
Canada,124,2005,25-29,Female,Upper secondary,252.401584
Canada,124,2005,30-34,Female,Upper secondary,273.4436355
Canada,124,2005,35-39,Female,Upper secondary,255.8797283
Canada,124,2005,40-44,Female,Upper secondary,265.5729838
Canada,124,2005,45-49,Female,Upper secondary,265.2035923
Canada,124,2005,50-54,Female,Upper secondary,256.4055169
Canada,124,2005,55-59,Female,Upper secondary,253.1268123
Canada,124,2005,60-64,Female,Upper secondary,249.83
Chile,152,2005,15-19,Female,Upper secondary,227.5733034
Chile,152,2005,20-24,Female,Upper secondary,220.5023386
Chile,152,2005,25-29,Female,Upper secondary,211.5246442
Chile,152,2005,30-34,Female,Upper secondary,221.1477672
Chile,152,2005,35-39,Female,Upper secondary,210.6336938
Chile,152,2005,40-44,Female,Upper secondary,203.9405285
Chile,152,2005,45-49,Female,Upper secondary,215.6085937
Chile,152,2005,50-54,Female,Upper secondary,203.2421427
Chile,152,2005,55-59,Female,Upper secondary,200.6432479
Chile,152,2005,60-64,Female,Upper secondary,198.03
Colombia,170,2005,15-19,Female,Upper secondary,196.3727268
Colombia,170,2005,20-24,Female,Upper secondary,199.1841076
Colombia,170,2005,25-29,Female,Upper secondary,219.2007821
Colombia,170,2005,30-34,Female,Upper secondary,193.5466492
Colombia,170,2005,35-39,Female,Upper secondary,199.9661651
Colombia,170,2005,40-44,Female,Upper secondary,191.0583107
Colombia,170,2005,45-49,Female,Upper secondary,202.0398472
Colombia,170,2005,50-54,Female,Upper secondary,218.3432357
Colombia,170,2005,55-59,Female,Upper secondary,215.5512405
Colombia,170,2005,60-64,Female,Upper secondary,212.7438256
Cyprus,196,2005,15-19,Female,Upper secondary,267.5993558
Cyprus,196,2005,20-24,Female,Upper secondary,259.0638767
Cyprus,196,2005,25-29,Female,Upper secondary,263.4469697
Cyprus,196,2005,30-34,Female,Upper secondary,269.015031
Cyprus,196,2005,35-39,Female,Upper secondary,272.9891467
Cyprus,196,2005,40-44,Female,Upper secondary,275.7021083
Cyprus,196,2005,45-49,Female,Upper secondary,277.9636198
Cyprus,196,2005,50-54,Female,Upper secondary,273.6887451
Cyprus,196,2005,55-59,Female,Upper secondary,270.1890366
Cyprus,196,2005,60-64,Female,Upper secondary,266.67
Czech Republic,203,2005,15-19,Female,Upper secondary,269.9258763
Czech Republic,203,2005,20-24,Female,Upper secondary,275.4736771
Czech Republic,203,2005,25-29,Female,Upper secondary,273.8714906
Czech Republic,203,2005,30-34,Female,Upper secondary,268.7830084
Czech Republic,203,2005,35-39,Female,Upper secondary,264.3582828
Czech Republic,203,2005,40-44,Female,Upper secondary,265.6955135
Czech Republic,203,2005,45-49,Female,Upper secondary,274.2739733
Czech Republic,203,2005,50-54,Female,Upper secondary,268.6392509
Czech Republic,203,2005,55-59,Female,Upper secondary,265.2041112
Czech Republic,203,2005,60-64,Female,Upper secondary,261.75
Denmark,208,2005,15-19,Female,Upper secondary,275.4897252
Denmark,208,2005,20-24,Female,Upper secondary,263.4424772
Denmark,208,2005,25-29,Female,Upper secondary,279.669567
Denmark,208,2005,30-34,Female,Upper secondary,270.14488
Denmark,208,2005,35-39,Female,Upper secondary,271.8112876
Denmark,208,2005,40-44,Female,Upper secondary,264.8888595
Denmark,208,2005,45-49,Female,Upper secondary,264.7731335
Denmark,208,2005,50-54,Female,Upper secondary,256.3542009
Denmark,208,2005,55-59,Female,Upper secondary,253.0761524
Denmark,208,2005,60-64,Female,Upper secondary,249.78
Ecuador,218,2005,15-19,Female,Upper secondary,204.803103
Ecuador,218,2005,20-24,Female,Upper secondary,202.9481313
Ecuador,218,2005,25-29,Female,Upper secondary,198.7067896
Ecuador,218,2005,30-34,Female,Upper secondary,209.1128577
Ecuador,218,2005,35-39,Female,Upper secondary,204.9373237
Ecuador,218,2005,40-44,Female,Upper secondary,196.8644365
Ecuador,218,2005,45-49,Female,Upper secondary,204.9188678
Ecuador,218,2005,50-54,Female,Upper secondary,215.9787735
Ecuador,218,2005,55-59,Female,Upper secondary,213.217013
Ecuador,218,2005,60-64,Female,Upper secondary,210.44
Estonia,233,2005,15-19,Female,Upper secondary,275.2620232
Estonia,233,2005,20-24,Female,Upper secondary,268.8261655
Estonia,233,2005,25-29,Female,Upper secondary,270.2664689
Estonia,233,2005,30-34,Female,Upper secondary,267.7843026
Estonia,233,2005,35-39,Female,Upper secondary,264.7238253
Estonia,233,2005,40-44,Female,Upper secondary,265.7159352
Estonia,233,2005,45-49,Female,Upper secondary,262.1903809
Estonia,233,2005,50-54,Female,Upper secondary,261.7115911
Estonia,233,2005,55-59,Female,Upper secondary,258.3650367
Estonia,233,2005,60-64,Female,Upper secondary,255
Finland,246,2005,15-19,Female,Upper secondary,300.0419414
Finland,246,2005,20-24,Female,Upper secondary,297.6652203
Finland,246,2005,25-29,Female,Upper secondary,288.0512423
Finland,246,2005,30-34,Female,Upper secondary,282.4622517
Finland,246,2005,35-39,Female,Upper secondary,277.0101138
Finland,246,2005,40-44,Female,Upper secondary,274.3032272
Finland,246,2005,45-49,Female,Upper secondary,265.5725569
Finland,246,2005,50-54,Female,Upper secondary,258.3042088
Finland,246,2005,55-59,Female,Upper secondary,255.0012253
Finland,246,2005,60-64,Female,Upper secondary,251.68
France,250,2005,15-19,Female,Upper secondary,268.2725617
France,250,2005,20-24,Female,Upper secondary,270.0004265
France,250,2005,25-29,Female,Upper secondary,269.7357297
France,250,2005,30-34,Female,Upper secondary,265.4035493
France,250,2005,35-39,Female,Upper secondary,257.1185111
France,250,2005,40-44,Female,Upper secondary,259.8753513
France,250,2005,45-49,Female,Upper secondary,256.0307211
France,250,2005,50-54,Female,Upper secondary,259.2689496
France,250,2005,55-59,Female,Upper secondary,255.9536297
France,250,2005,60-64,Female,Upper secondary,252.62
Georgia,268,2005,15-19,Female,Upper secondary,222.9127005
Georgia,268,2005,20-24,Female,Upper secondary,232.008574
Georgia,268,2005,25-29,Female,Upper secondary,228.3402527
Georgia,268,2005,30-34,Female,Upper secondary,220.1490523
Georgia,268,2005,35-39,Female,Upper secondary,232.7307364
Georgia,268,2005,40-44,Female,Upper secondary,235.6057746
Georgia,268,2005,45-49,Female,Upper secondary,218.6302868
Georgia,268,2005,50-54,Female,Upper secondary,217.4205988
Georgia,268,2005,55-59,Female,Upper secondary,214.6404015
Georgia,268,2005,60-64,Female,Upper secondary,211.8448497
Germany,276,2005,15-19,Female,Upper secondary,268.2923619
Germany,276,2005,20-24,Female,Upper secondary,265.0048414
Germany,276,2005,25-29,Female,Upper secondary,268.293721
Germany,276,2005,30-34,Female,Upper secondary,269.1865259
Germany,276,2005,35-39,Female,Upper secondary,263.4444267
Germany,276,2005,40-44,Female,Upper secondary,251.7373349
Germany,276,2005,45-49,Female,Upper secondary,256.7788994
Germany,276,2005,50-54,Female,Upper secondary,243.9767821
Germany,276,2005,55-59,Female,Upper secondary,240.857006
Germany,276,2005,60-64,Female,Upper secondary,237.72
Ghana,288,2005,15-19,Female,Upper secondary,67.24283724
Ghana,288,2005,20-24,Female,Upper secondary,56.20660729
Ghana,288,2005,25-29,Female,Upper secondary,58.12974453
Ghana,288,2005,30-34,Female,Upper secondary,62.55478477
Ghana,288,2005,35-39,Female,Upper secondary,71.96921039
Ghana,288,2005,40-44,Female,Upper secondary,61.8221914
Ghana,288,2005,45-49,Female,Upper secondary,95.24683726
Ghana,288,2005,50-54,Female,Upper secondary,96.59113358
Ghana,288,2005,55-59,Female,Upper secondary,95.35600493
Ghana,288,2005,60-64,Female,Upper secondary,94.11405493
Greece,300,2005,15-19,Female,Upper secondary,244.6113534
Greece,300,2005,20-24,Female,Upper secondary,253.7797021
Greece,300,2005,25-29,Female,Upper secondary,251.1197985
Greece,300,2005,30-34,Female,Upper secondary,256.4959004
Greece,300,2005,35-39,Female,Upper secondary,260.7840898
Greece,300,2005,40-44,Female,Upper secondary,268.8200217
Greece,300,2005,45-49,Female,Upper secondary,268.1040644
Greece,300,2005,50-54,Female,Upper secondary,265.0676574
Greece,300,2005,55-59,Female,Upper secondary,261.6781884
Greece,300,2005,60-64,Female,Upper secondary,258.27
Hungary,348,2005,15-19,Female,Upper secondary,263.6690212
Hungary,348,2005,20-24,Female,Upper secondary,262.9150548
Hungary,348,2005,25-29,Female,Upper secondary,261.1237335
Hungary,348,2005,30-34,Female,Upper secondary,267.0579711
Hungary,348,2005,35-39,Female,Upper secondary,261.5354827
Hungary,348,2005,40-44,Female,Upper secondary,258.0271945
Hungary,348,2005,45-49,Female,Upper secondary,262.4158593
Hungary,348,2005,50-54,Female,Upper secondary,250.6683883
Hungary,348,2005,55-59,Female,Upper secondary,247.4630454
Hungary,348,2005,60-64,Female,Upper secondary,244.24
